%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,02/04/2021
%Start time:,16:03:47

%timestep (8Hz),voltage,position,velocity
%[#],[V],[rad],[rad/s]
20642.0,0.25,1572110.5,148250.0;
20682.0,0.25,1572849.25,147375.0;
20723.0,0.25,1573601.375,146750.0;
20762.0,0.25,1574319.0,147500.0;
20802.0,0.25,1575059.5,148125.0;
20841.0,0.25,1575785.0,148625.0;
20882.0,0.25,1576548.375,149000.0;
20922.0,0.25,1577293.375,149000.0;
20962.0,0.25,1578034.25,148250.0;
21007.0,0.25,1578860.875,146750.0;
21056.0,0.25,1579759.5,147000.0;
nan,nan,nan,nan;
21108.0,0.25,1580720.75,148250.0;
21152.0,0.25,1581539.125,148875.0;
21192.0,0.25,1582284.125,149125.0;
21236.0,0.25,1583102.5,148500.0;
21286.0,0.25,1584027.25,147500.0;
21336.0,0.25,1584945.5,146875.0;
21382.0,0.25,1585793.375,147375.0;
21422.0,0.25,1586535.25,148250.0;
21461.0,0.25,1587258.0,148250.0;
21501.0,0.25,1587999.0,148250.0;
21540.0,0.25,1588718.375,147375.0;
21580.0,0.25,1589451.75,146625.0;
21619.0,0.25,1590164.0,146250.0;
21659.0,0.25,1590898.375,147125.0;
21699.0,0.25,1591637.5,148000.0;
21739.0,0.25,1592378.75,148500.0;
21780.0,0.25,1593139.25,148500.0;
21819.0,0.25,1593862.25,148125.0;
21860.0,0.25,1594617.875,147250.0;
21901.0,0.25,1595368.0,146125.0;
21940.0,0.25,1596081.0,146375.0;
21979.0,0.25,1596798.5,147125.0;
22028.0,0.25,1597706.0,148250.0;
22070.0,0.25,1598487.0,148750.0;
22110.0,0.25,1599230.75,148625.0;
22149.0,0.25,1599953.5,148250.0;
22189.0,0.25,1600689.5,147000.0;
22228.0,0.25,1601405.875,147000.0;
22267.0,0.25,1602126.75,147875.0;
22308.0,0.25,1602887.5,148500.0;
22348.0,0.25,1603630.625,148625.0;
22389.0,0.25,1604392.125,148625.0;
22428.0,0.25,1605113.75,148000.0;
22468.0,0.25,1605850.125,147000.0;
22509.0,0.25,1606601.75,146750.0;
22548.0,0.25,1607321.0,147750.0;
22587.0,0.25,1608044.375,148625.0;
22628.0,0.25,1608807.5,148875.0;
22668.0,0.25,1609553.0,149000.0;
22708.0,0.25,1610297.25,148625.0;
22748.0,0.25,1611036.25,147750.0;
22788.0,0.25,1611770.75,146750.0;
22836.0,0.25,1612652.25,147250.0;
22876.0,0.25,1613391.25,148000.0;
22916.0,0.25,1614134.375,148625.0;
22956.0,0.25,1614879.125,149000.0;
22996.0,0.25,1615624.125,148750.0;
23036.0,0.25,1616367.0,148375.0;
23075.0,0.25,1617084.375,147125.0;
23116.0,0.25,1617838.0,147125.0;
23156.0,0.25,1618576.75,147500.0;
23196.0,0.25,1619318.5,148375.0;
23237.0,0.25,1620078.5,148375.0;
23276.0,0.25,1620800.0,148000.0;
23315.0,0.25,1621519.125,147375.0;
23355.0,0.25,1622253.75,146625.0;
23395.0,0.25,1622984.75,146250.0;
23435.0,0.25,1623719.875,147250.0;
23475.0,0.25,1624459.0,148125.0;
23516.0,0.25,1625218.75,148375.0;
