%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,02/04/2021
%Start time:,16:06:52

%timestep (8Hz),voltage,position,velocity
%[#],[V],[rad],[rad/s]
12604.0,0.0,2299257.75,0.0;
12646.0,0.0,2299257.75,0.0;
12687.0,0.0,2299257.75,0.0;
12732.0,0.0,2299257.75,0.0;
12790.0,0.0,2299257.75,0.0;
12834.0,0.0,2299257.75,0.0;
12879.0,0.0,2299257.75,0.0;
12922.0,0.0,2299257.75,0.0;
12962.0,0.0,2299257.75,0.0;
13006.0,0.0,2299257.75,0.0;
13074.0,0.0,2299257.75,0.0;
13124.0,0.0,2299257.75,0.0;
13177.0,0.0,2299257.75,0.0;
13222.0,0.0,2299257.75,0.0;
13266.0,0.0,2299257.75,0.0;
13318.0,0.0,2299257.75,0.0;
13369.0,0.0,2299257.75,0.0;
13413.0,0.0,2299257.75,0.0;
13460.0,0.0,2299257.75,0.0;
13507.0,0.0,2299257.75,0.0;
nan,nan,nan,nan;
13558.0,0.0,2299257.75,0.0;
13606.0,0.0,2299257.75,0.0;
13651.0,0.0,2299257.75,0.0;
13704.0,0.0,2299257.75,0.0;
13750.0,0.0,2299257.75,0.0;
13799.0,0.0,2299257.75,0.0;
13841.0,0.0,2299257.75,0.0;
13884.0,0.0,2299257.75,0.0;
13925.0,0.0,2299257.75,0.0;
13964.0,0.0,2299257.75,0.0;
14005.0,0.0,2299257.75,0.0;
14044.0,0.0,2299257.75,0.0;
14084.0,0.0,2299257.75,0.0;
14126.0,0.0,2299257.75,0.0;
14166.0,0.0,2299257.75,0.0;
14206.0,0.0,2299257.75,0.0;
14247.0,0.0,2299257.75,0.0;
14287.0,0.0,2299257.75,0.0;
14327.0,0.0,2299257.75,0.0;
14367.0,0.0,2299257.75,0.0;
14407.0,0.0,2299257.75,0.0;
nan,nan,nan,nan;
14454.0,0.0,2299257.75,0.0;
14494.0,0.0,2299257.75,0.0;
14533.0,0.0,2299257.75,0.0;
14572.0,0.0,2299257.75,0.0;
14613.0,0.0,2299257.75,0.0;
14652.0,0.0,2299257.75,0.0;
14692.0,0.0,2299257.75,0.0;
14732.0,0.0,2299257.75,0.0;
14772.0,0.0,2299257.75,0.0;
14814.0,0.0,2299257.75,0.0;
14854.0,0.0,2299257.75,0.0;
14893.0,0.0,2299257.75,0.0;
14933.0,0.0,2299257.75,0.0;
14972.0,0.0,2299257.75,0.0;
15012.0,0.0,2299257.75,0.0;
15052.0,0.0,2299257.75,0.0;
15093.0,0.0,2299257.75,0.0;
15132.0,0.0,2299257.75,0.0;
15172.0,0.0,2299257.75,0.0;
15213.0,0.0,2299257.75,0.0;
15253.0,0.0,2299257.75,0.0;
15292.0,0.0,2299257.75,0.0;
15334.0,0.0,2299257.75,0.0;
15374.0,0.0,2299257.75,0.0;
15415.0,0.0,2299257.75,0.0;
15455.0,0.0,2299257.75,0.0;
15495.0,0.0,2299257.75,0.0;
15535.0,0.0,2299257.75,0.0;
15575.0,0.0,2299257.75,0.0;
15617.0,0.0,2299257.75,0.0;
15657.0,0.0,2299257.75,0.0;
15697.0,0.0,2299257.75,0.0;
15737.0,0.0,2299257.75,0.0;
15777.0,0.0,2299257.75,0.0;
15818.0,0.0,2299257.75,0.0;
nan,nan,nan,nan;
15862.0,0.0,2299257.75,0.0;
15902.0,0.0,2299257.75,0.0;
15941.0,0.0,2299257.75,0.0;
15980.0,0.0,2299257.75,0.0;
16020.0,0.0,2299378.5,34000.0;
16060.0,0.0,2299415.0,5000.0;
16100.0,0.0,2299404.5,-1500.0001220703125;
16141.0,0.0,2299396.75,-1500.0001220703125;
16182.0,0.0,2299390.5,-1125.0001220703125;
16222.0,0.0,2299386.75,-875.0001220703125;
16262.0,0.0,2299383.5,-625.0001220703125;
16302.0,0.0,2299380.75,-375.0001220703125;
16341.0,0.0,2299379.75,-250.0001220703125;
16380.0,0.0,2299378.75,-250.0001220703125;
16420.0,0.0,2299377.75,-250.0001220703125;
16460.0,0.0,2299377.75,0.0;
16500.0,0.0,2299376.75,-125.00000762939453;
16542.0,0.0,2299376.75,0.0;
16581.0,0.0,2299376.75,0.0;
16621.0,0.0,2299375.75,-125.00000762939453;
16662.0,0.0,2299375.75,0.0;
16703.0,0.0,2299375.75,0.0;
16743.0,0.0,2299375.75,0.0;
16783.0,0.0,2299375.75,0.0;
16825.0,0.0,2299375.75,0.0;
16865.0,0.0,2299375.75,0.0;
16905.0,0.0,2299375.75,0.0;
16946.0,0.0,2299374.75,-125.00000762939453;
16986.0,0.0,2299374.75,-125.00000762939453;
17027.0,0.0,2299374.75,0.0;
17068.0,0.0,2299374.75,0.0;
17109.0,0.0,2299374.75,0.0;
17148.0,0.0,2299374.75,0.0;
17190.0,0.0,2299374.75,0.0;
17229.0,0.0,2299374.75,0.0;
17268.0,0.0,2299374.75,0.0;
17308.0,0.0,2299374.75,0.0;
17349.0,0.0,2299374.75,0.0;
17388.0,0.0,2299374.75,0.0;
17429.0,0.0,2299374.75,0.0;
17468.0,0.0,2299374.75,0.0;
17509.0,0.0,2299374.75,0.0;
17554.0,0.0,2299374.75,0.0;
17603.0,0.0,2299374.75,0.0;
17647.0,0.0,2299374.75,0.0;
17692.0,0.0,2299374.75,0.0;
17734.0,0.0,2299374.75,0.0;
17774.0,0.0,2299374.75,0.0;
17818.0,0.0,2299374.75,0.0;
17859.0,0.0,2299374.75,0.0;
17899.0,0.0,2299374.75,0.0;
17940.0,0.0,2299374.75,0.0;
17981.0,0.0,2299374.75,0.0;
18020.0,0.0,2299374.75,0.0;
18061.0,0.0,2299374.75,0.0;
18101.0,0.0,2299374.75,0.0;
18141.0,0.0,2299374.75,0.0;
18181.0,0.0,2299374.75,0.0;
18221.0,0.0,2299374.75,0.0;
18262.0,0.0,2299374.75,0.0;
18301.0,0.0,2299374.75,0.0;
18340.0,0.0,2299374.75,0.0;
18380.0,0.0,2299374.75,0.0;
18420.0,0.0,2299374.75,0.0;
18460.0,0.0,2299374.75,0.0;
18500.0,0.0,2299374.75,0.0;
18541.0,0.0,2299374.75,0.0;
18580.0,0.0,2299374.75,0.0;
18623.0,0.0,2299374.75,0.0;
18667.0,0.0,2299374.75,0.0;
18708.0,0.0,2299374.75,0.0;
18748.0,0.0,2299374.75,0.0;
18788.0,0.0,2299374.75,0.0;
18828.0,0.0,2299373.75,-125.00000762939453;
18871.0,0.0,2299373.75,0.0;
18913.0,0.0,2299373.75,0.0;
18954.0,0.0,2299373.75,0.0;
18994.0,0.0,2299373.75,0.0;
19034.0,0.0,2299373.75,0.0;
19074.0,0.0,2299373.75,0.0;
19114.0,0.0,2299373.75,0.0;
19154.0,0.0,2299373.75,0.0;
19195.0,0.0,2299373.75,0.0;
19237.0,0.0,2299373.75,0.0;
19277.0,0.0,2299373.75,0.0;
19317.0,0.0,2299373.75,0.0;
19356.0,0.0,2299373.75,0.0;
19396.0,0.0,2299373.75,0.0;
19436.0,0.0,2299373.75,0.0;
19477.0,0.0,2299373.75,0.0;
19516.0,0.0,2299373.75,0.0;
19556.0,0.0,2299373.75,0.0;
19596.0,0.0,2299373.75,0.0;
19636.0,0.0,2299373.75,0.0;
19676.0,0.0,2299373.75,0.0;
19719.0,0.0,2299373.75,0.0;
19764.0,0.0,2299373.75,0.0;
19804.0,0.0,2299373.75,0.0;
19844.0,0.0,2299373.75,0.0;
19885.0,0.0,2299373.75,0.0;
19924.0,0.0,2299373.75,0.0;
19965.0,0.0,2299373.75,0.0;
20004.0,0.0,2299373.75,0.0;
20044.0,0.0,2299373.75,0.0;
20084.0,0.0,2299373.75,0.0;
20124.0,0.0,2299373.75,0.0;
20164.0,0.0,2299373.75,0.0;
20204.0,0.0,2299373.75,0.0;
20244.0,0.0,2299373.75,0.0;
20284.0,0.0,2299373.75,0.0;
20324.0,0.0,2299373.75,0.0;
20364.0,0.0,2299373.75,0.0;
20404.0,0.0,2299373.75,0.0;
20445.0,0.0,2299373.75,0.0;
20485.0,0.0,2299373.75,0.0;
20524.0,0.0,2299373.75,0.0;
20564.0,0.0,2299373.75,0.0;
20607.0,0.0,2299373.75,0.0;
20649.0,0.0,2299373.75,0.0;
20690.0,0.0,2299373.75,0.0;
20731.0,0.0,2299373.75,0.0;
20771.0,0.0,2299373.75,0.0;
20812.0,0.0,2299373.75,0.0;
20852.0,0.0,2299373.75,0.0;
20892.0,0.0,2299373.75,0.0;
20932.0,0.0,2299373.75,0.0;
20972.0,0.0,2299373.75,0.0;
21012.0,0.0,2299373.75,0.0;
21052.0,0.0,2299373.75,0.0;
21093.0,0.0,2299373.75,0.0;
21132.0,0.0,2299373.75,0.0;
21172.0,0.0,2299373.75,0.0;
21213.0,0.0,2299373.75,0.0;
21252.0,0.0,2299373.75,0.0;
21292.0,0.0,2299373.75,0.0;
21332.0,0.0,2299373.75,0.0;
21372.0,0.0,2299373.75,0.0;
21412.0,0.0,2299373.75,0.0;
21452.0,0.0,2299373.75,0.0;
21494.0,0.0,2299373.75,0.0;
21533.0,0.0,2299373.75,0.0;
21573.0,0.0,2299373.75,0.0;
21614.0,0.0,2299373.75,0.0;
21653.0,0.0,2299373.75,0.0;
21693.0,0.0,2299373.75,0.0;
21735.0,0.0,2299373.75,0.0;
21775.0,0.0,2299373.75,0.0;
21815.0,0.0,2299373.75,0.0;
21858.0,0.0,2299373.75,0.0;
21900.0,0.0,2299373.75,0.0;
21941.0,0.0,2299373.75,0.0;
21981.0,0.0,2299373.75,0.0;
22022.0,0.0,2299373.75,0.0;
22061.0,0.0,2299373.75,0.0;
22101.0,0.0,2299373.75,0.0;
22141.0,0.0,2299373.75,0.0;
22181.0,0.0,2299373.75,0.0;
22222.0,0.0,2299373.75,0.0;
22262.0,0.0,2299373.75,0.0;
22301.0,0.0,2299373.75,0.0;
22343.0,0.0,2299373.75,0.0;
22387.0,0.0,2299373.75,0.0;
22428.0,0.0,2299373.75,0.0;
22468.0,0.0,2299373.75,0.0;
22508.0,0.0,2299373.75,0.0;
22549.0,0.0,2299373.75,0.0;
22590.0,0.0,2299373.75,0.0;
22629.0,0.0,2299373.75,0.0;
22669.0,0.0,2299373.75,0.0;
22709.0,0.0,2299373.75,0.0;
22750.0,0.0,2299373.75,0.0;
22789.0,0.0,2299373.75,0.0;
22829.0,0.0,2299373.75,0.0;
22870.0,0.0,2299373.75,0.0;
22910.0,0.0,2299373.75,0.0;
22950.0,0.0,2299373.75,0.0;
22990.0,0.0,2299373.75,0.0;
23029.0,0.0,2299373.75,0.0;
23069.0,0.0,2299373.75,0.0;
23109.0,0.0,2299373.75,0.0;
23150.0,0.0,2299373.75,0.0;
23193.0,0.0,2299373.75,0.0;
23233.0,0.0,2299373.75,0.0;
23274.0,0.0,2299373.75,0.0;
23314.0,0.0,2299373.75,0.0;
23354.0,0.0,2299373.75,0.0;
23396.0,0.0,2299373.75,0.0;
23437.0,0.0,2299373.75,0.0;
23478.0,0.0,2299373.75,0.0;
23517.0,0.0,2299373.75,0.0;
