%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,29/04/2021
%Start time:,15:34:53

%timestep (8Hz),voltage,position,velocity
%[#],[V],[turns],[turns/s]
6206.0,0.0,114.10262298583984,0.0;
6251.0,0.0,114.10262298583984,0.0;
6296.0,0.0,114.10262298583984,0.0;
6354.0,0.0,114.10262298583984,0.0;
6401.0,0.0,114.10262298583984,0.0;
6449.0,0.0,114.10262298583984,0.0;
6495.0,0.0,114.10262298583984,0.0;
6543.0,0.0,114.10262298583984,0.0;
6590.0,0.0,114.10262298583984,0.0;
6637.0,0.0,114.10262298583984,0.0;
6686.0,0.0,114.10262298583984,0.0;
6737.0,0.0,114.10262298583984,0.0;
6783.0,0.0,114.10262298583984,0.0;
6837.0,0.0,114.10262298583984,0.0;
6885.0,0.0,114.10262298583984,0.0;
6932.0,0.0,114.10262298583984,0.0;
6983.0,0.0,114.10262298583984,0.0;
7032.0,0.0,114.10262298583984,0.0;
7084.0,0.0,114.10262298583984,0.0;
7134.0,0.0,114.10262298583984,0.0;
7178.0,0.0,114.10262298583984,0.0;
7223.0,0.0,114.10262298583984,0.0;
7265.0,0.0,114.10262298583984,0.0;
7308.0,0.0,114.10262298583984,0.0;
7352.0,0.0,114.10262298583984,0.0;
7395.0,0.0,114.10262298583984,0.0;
7438.0,0.0,114.10262298583984,0.0;
7481.0,0.0,114.10262298583984,0.0;
7524.0,0.0,114.10262298583984,0.0;
7568.0,0.0,114.10262298583984,0.0;
7610.0,0.0,114.10262298583984,0.0;
7652.0,0.0,114.10262298583984,0.0;
7695.0,0.0,114.10262298583984,0.0;
7737.0,0.0,114.10262298583984,0.0;
7780.0,0.0,114.10262298583984,0.0;
7834.0,0.0,114.10262298583984,0.0;
7891.0,0.0,114.10262298583984,0.0;
7966.0,0.0,114.10262298583984,0.0;
8032.0,0.0,114.10262298583984,0.0;
8167.0,0.0,114.10262298583984,0.0;
8237.0,0.0,114.10262298583984,0.0;
8302.0,0.0,114.10262298583984,0.0;
8358.0,0.0,114.10262298583984,0.0;
8414.0,0.0,114.10262298583984,0.0;
8473.0,0.0,114.10262298583984,0.0;
8530.0,0.0,114.10262298583984,0.0;
8589.0,0.0,114.10262298583984,0.0;
8647.0,0.0,114.10262298583984,0.0;
8706.0,0.0,114.10262298583984,0.0;
8758.0,0.0,114.10262298583984,0.0;
8805.0,0.0,114.10262298583984,0.0;
8867.0,0.0,114.10262298583984,0.0;
8926.0,0.0,114.10262298583984,0.0;
8987.0,0.0,114.10262298583984,0.0;
9032.0,0.0,114.10262298583984,0.0;
9081.0,0.0,114.10262298583984,0.0;
9141.0,0.0,114.10262298583984,0.0;
9197.0,0.0,114.10262298583984,0.0;
9253.0,0.0,114.10262298583984,0.0;
9298.0,0.0,114.10262298583984,0.0;
9344.0,0.0,114.10262298583984,0.0;
9392.0,0.0,114.10262298583984,0.0;
9441.0,0.0,114.10262298583984,0.0;
9494.0,0.0,114.10262298583984,0.0;
9539.0,0.0,114.10262298583984,0.0;
9584.0,0.0,114.10262298583984,0.0;
9629.0,0.0,114.10262298583984,0.0;
9672.0,0.0,114.10262298583984,0.0;
nan,nan,nan,nan;
9723.0,0.0,114.10262298583984,0.0;
9769.0,0.0,114.10262298583984,0.0;
9817.0,0.0,114.10262298583984,0.0;
9864.0,0.0,114.10262298583984,0.0;
9911.0,0.0,114.10262298583984,0.0;
9955.0,0.0,114.10262298583984,0.0;
10000.0,0.0,114.10262298583984,0.0;
10046.0,0.0,114.10262298583984,0.0;
10102.0,0.0,114.10262298583984,0.0;
10158.0,0.0,114.10262298583984,0.0;
10203.0,0.0,114.10262298583984,0.0;
10248.0,0.0,114.10262298583984,0.0;
10294.0,0.0,114.10262298583984,0.0;
10341.0,0.0,114.10262298583984,0.0;
10385.0,0.0,114.10262298583984,0.0;
10435.0,0.0,114.10262298583984,0.0;
10480.0,0.0,114.10262298583984,0.0;
10525.0,0.0,114.10262298583984,0.0;
10571.0,0.0,114.10262298583984,0.0;
10615.0,0.0,114.10262298583984,0.0;
10657.0,0.0,114.10262298583984,0.0;
10701.0,0.0,114.10262298583984,0.0;
10744.0,0.0,114.10262298583984,0.0;
10786.0,0.0,114.10262298583984,0.0;
10830.0,0.0,114.10262298583984,0.0;
10874.0,0.0,114.10262298583984,0.0;
10916.0,0.0,114.10262298583984,0.0;
10959.0,0.0,114.10262298583984,0.0;
11001.0,0.0,114.10262298583984,0.0;
11043.0,0.0,114.10262298583984,0.0;
11086.0,0.0,114.10262298583984,0.0;
11136.0,0.0,114.10262298583984,0.0;
11180.0,0.0,114.10262298583984,0.0;
11223.0,0.0,114.10262298583984,0.0;
11265.0,0.0,114.10262298583984,0.0;
11307.0,0.0,114.10262298583984,0.0;
11350.0,0.0,114.10262298583984,0.0;
11393.0,0.0,114.10262298583984,0.0;
11440.0,0.0,114.10262298583984,0.0;
11493.0,0.0,114.10262298583984,0.0;
11537.0,0.0,114.10262298583984,0.0;
11581.0,0.0,114.10262298583984,0.0;
11628.0,0.0,114.10262298583984,0.0;
11675.0,0.0,114.10262298583984,0.0;
11723.0,0.0,114.10262298583984,0.0;
11771.0,0.0,114.10262298583984,0.0;
11816.0,0.0,114.10262298583984,0.0;
11865.0,0.0,114.10262298583984,0.0;
11917.0,0.0,114.10262298583984,0.0;
11965.0,0.0,114.10262298583984,0.0;
12025.0,0.0,114.10262298583984,0.0;
12089.0,0.0,114.10262298583984,0.0;
12146.0,0.0,114.10262298583984,0.0;
12198.0,0.0,114.10262298583984,0.0;
12252.0,0.0,114.10262298583984,0.0;
12302.0,0.0,114.10262298583984,0.0;
12350.0,0.0,114.10262298583984,0.0;
12399.0,0.0,114.10262298583984,0.0;
12453.0,0.0,114.10262298583984,0.0;
12504.0,0.0,114.10262298583984,0.0;
12549.0,0.0,114.10262298583984,0.0;
12592.0,0.0,114.10262298583984,0.0;
12635.0,0.0,114.10262298583984,0.0;
12678.0,0.0,114.10262298583984,0.0;
12721.0,0.0,114.10262298583984,0.0;
12764.0,0.0,114.10262298583984,0.0;
12807.0,0.0,114.10262298583984,0.0;
12849.0,0.0,114.10262298583984,0.0;
12893.0,0.0,114.10262298583984,0.0;
12937.0,0.0,114.10262298583984,0.0;
12979.0,0.0,114.10262298583984,0.0;
13022.0,0.0,114.10262298583984,0.0;
13065.0,0.0,114.10262298583984,0.0;
13107.0,0.0,114.10262298583984,0.0;
13150.0,0.0,114.10262298583984,0.0;
13193.0,0.0,114.10262298583984,0.0;
13235.0,0.0,114.10262298583984,0.0;
13278.0,0.0,114.10262298583984,0.0;
13321.0,0.0,114.10262298583984,0.0;
13366.0,0.0,114.10262298583984,0.0;
13409.0,0.0,114.10262298583984,0.0;
13451.0,0.0,114.10262298583984,0.0;
13494.0,0.0,114.10262298583984,0.0;
13537.0,0.0,114.10262298583984,0.0;
13579.0,0.0,114.10262298583984,0.0;
13624.0,0.0,114.10262298583984,0.0;
13668.0,0.0,114.10262298583984,0.0;
13711.0,0.0,114.10262298583984,0.0;
13755.0,0.0,114.10262298583984,0.0;
13798.0,0.0,114.10262298583984,0.0;
13841.0,0.0,114.10262298583984,0.0;
13885.0,0.0,114.10262298583984,0.0;
13928.0,0.0,114.10262298583984,0.0;
13970.0,0.0,114.10262298583984,0.0;
14012.0,0.0,114.10262298583984,0.0;
14055.0,0.0,114.10262298583984,0.0;
14097.0,0.0,114.10262298583984,0.0;
14143.0,0.0,114.10262298583984,0.0;
14186.0,0.0,114.10262298583984,0.0;
14229.0,0.0,114.10262298583984,0.0;
14272.0,0.0,114.10262298583984,0.0;
14315.0,0.0,114.10262298583984,0.0;
14359.0,0.0,114.10262298583984,0.0;
14402.0,0.0,114.10262298583984,0.0;
14444.0,0.0,114.10262298583984,0.0;
14487.0,0.0,114.10262298583984,0.0;
14529.0,0.0,114.10262298583984,0.0;
14571.0,0.0,114.10262298583984,0.0;
14614.0,0.0,114.10262298583984,0.0;
14657.0,0.0,114.10262298583984,0.0;
14699.0,0.0,114.10262298583984,0.0;
14742.0,0.0,114.10262298583984,0.0;
14787.0,0.0,114.10262298583984,0.0;
14832.0,0.0,114.10262298583984,0.0;
14877.0,0.0,114.10262298583984,0.0;
14921.0,0.0,114.10262298583984,0.0;
14964.0,0.0,114.10262298583984,0.0;
15007.0,0.0,114.10262298583984,0.0;
15049.0,0.0,114.10262298583984,0.0;
15091.0,0.0,114.10262298583984,0.0;
15134.0,0.0,114.10262298583984,0.0;
15177.0,0.0,114.10262298583984,0.0;
15219.0,0.0,114.10262298583984,0.0;
15262.0,0.0,114.10262298583984,0.0;
15305.0,0.0,114.10262298583984,0.0;
15347.0,0.0,114.10262298583984,0.0;
15391.0,0.0,114.10262298583984,0.0;
15433.0,0.0,114.10262298583984,0.0;
15475.0,0.0,114.10262298583984,0.0;
15519.0,0.0,114.10262298583984,0.0;
15561.0,0.0,114.10262298583984,0.0;
15603.0,0.0,114.10262298583984,0.0;
15647.0,0.0,114.10262298583984,0.0;
15689.0,0.0,114.10262298583984,0.0;
15731.0,0.0,114.10262298583984,0.0;
15774.0,0.0,114.10262298583984,0.0;
15817.0,0.0,114.10262298583984,0.0;
15859.0,0.0,114.10262298583984,0.0;
15902.0,0.0,114.10262298583984,0.0;
15945.0,0.0,114.10262298583984,0.0;
15987.0,0.0,114.10262298583984,0.0;
16032.0,0.0741979107260704,114.1019058227539,-0.2021789699792862;
16075.0,-0.08070649951696396,114.1007080078125,-0.12207034230232239;
nan,nan,nan,nan;
16124.0,0.04946527257561684,114.10047149658203,-0.2632141411304474;
16172.0,-0.12105974555015564,114.10186004638672,0.2098083347082138;
16230.0,-0.1835421919822693,114.10213470458984,0.1983642429113388;
16283.0,-0.17052501440048218,114.1005859375,-0.3318786919116974;
16345.0,-0.11064600199460983,114.09283447265625,-0.6904603242874146;
16407.0,0.1457923799753189,114.09081268310547,-0.12588512897491455;
16469.0,-0.1835421919822693,114.09229278564453,0.1296997368335724;
16518.0,-0.009112023748457432,114.09192657470703,-0.1182556301355362;
16565.0,0.24472293257713318,114.09265899658203,0.007629408501088619;
16608.0,-0.08851680159568787,114.095703125,0.5493164658546448;
16653.0,0.07289618998765945,114.09422302246094,-0.1487731635570526;
16699.0,-0.23561090230941772,114.09452056884766,-0.10681147873401642;
16745.0,-0.16011127829551697,114.09518432617188,0.019073545932769775;
16801.0,-0.18874907493591309,114.09246826171875,-0.45013427734375;
16848.0,-0.2603435516357422,114.09437561035156,0.6370545029640198;
nan,nan,nan,nan;
16898.0,-0.23951606452465057,114.0931625366211,-0.667572021484375;
16942.0,0.10153397917747498,114.09004211425781,-0.32806396484375;
16987.0,-0.13407692313194275,114.09042358398438,0.3166199028491974;
17032.0,-0.15230096876621246,114.09284210205078,0.3585816025733948;
17075.0,-0.14709410071372986,114.09131622314453,-0.58746337890625;
17120.0,-0.10413742065429688,114.09114837646484,0.4272461235523224;
17165.0,0.05076698958873749,114.09272766113281,0.2746582329273224;
17209.0,0.07029275596141815,114.092041015625,0.011444083414971828;
17254.0,-0.14449065923690796,114.09255981445312,0.453948974609375;
17299.0,-0.04165496677160263,114.09440612792969,0.141143798828125;
17344.0,0.10934428870677948,114.09249877929688,-0.3471374809741974;
17387.0,-0.22259372472763062,114.09371185302734,0.2326965183019638;
17432.0,0.06768932193517685,114.09282684326172,0.11062619835138321;
17477.0,0.05337042734026909,114.0955810546875,0.35858154296875;
17521.0,0.11585287749767303,114.09635925292969,0.2288818359375;
17563.0,0.1861456334590912,114.09691619873047,0.041961669921875;
17608.0,0.08851680159568787,114.0976791381836,0.041961669921875;
17650.0,-0.1939559429883957,114.0989990234375,0.48065185546875;
17693.0,-0.23300747573375702,114.09841918945312,-0.2441406399011612;
17737.0,-0.11975803226232529,114.09835815429688,0.270843505859375;
17781.0,-0.17963704466819763,114.09921264648438,0.0;
17825.0,-0.24732635915279388,114.1005859375,0.3356933891773224;
17867.0,0.16401642560958862,114.09896087646484,-0.29754638671875;
17912.0,0.12236146628856659,114.09928131103516,-0.0343322791159153;
17954.0,-0.022129200398921967,114.0988998413086,-0.0572204664349556;
17997.0,-0.016922330483794212,114.0970230102539,-0.4196167290210724;
18042.0,0.13668036460876465,114.09480285644531,-0.4119873642921448;
18087.0,-0.05337042734026909,114.09346008300781,-0.045776426792144775;
18131.0,-0.11194772273302078,114.09349822998047,0.015258736908435822;
18176.0,0.18093876540660858,114.09147644042969,-0.4692078232765198;
18221.0,0.16661986708641052,114.09174346923828,0.2861022651195526;
18267.0,0.09762883186340332,114.08936309814453,-0.4920960068702698;
18312.0,0.11455115675926208,114.09077453613281,-0.011444125324487686;
18359.0,0.21348170936107635,114.08721160888672,-0.3738403916358948;
18403.0,0.1431889533996582,114.0897445678711,0.3662109076976776;
18461.0,0.09112024307250977,114.08935546875,-0.07247930765151978;
18506.0,-0.15490441024303436,114.0885238647461,-0.1487732082605362;
18551.0,-0.1913525015115738,114.08907318115234,0.2326965183019638;
18595.0,-0.15750783681869507,114.0863265991211,-0.4005432426929474;
18640.0,0.11845631152391434,114.08512115478516,-0.3204346001148224;
18687.0,0.20046453177928925,114.08424377441406,-0.2517700493335724;
18729.0,-0.07940477877855301,114.08161926269531,-0.6103516221046448;
18773.0,-0.1327752023935318,114.08045959472656,0.022888127714395523;
18817.0,0.16661986708641052,114.07978820800781,-0.22888189554214478;
18861.0,0.1536026895046234,114.07904815673828,0.0;
18904.0,-0.022129200398921967,114.07946014404297,-0.2403259128332138;
18947.0,0.17443017661571503,114.07770538330078,-0.23651123046875;
18992.0,0.13668036460876465,114.07880401611328,0.07247927784919739;
19037.0,0.17443017661571503,114.07880401611328,0.015258808620274067;
19083.0,0.09242195636034012,114.0826644897461,0.6179810166358948;
19127.0,-0.18224048614501953,114.08355712890625,-0.05340570583939552;
19171.0,-0.08981852233409882,114.08097076416016,-0.30517578125;
nan,nan,nan,nan;
19220.0,-0.03254294395446777,114.07695770263672,-0.988006591796875;
19263.0,-0.007810306269675493,114.07518768310547,0.0572204664349556;
19307.0,-0.05597386136651039,114.07402801513672,-0.2784729301929474;
19352.0,0.005206870846450329,114.07323455810547,-0.1525879204273224;
19397.0,-0.18744735419750214,114.07306671142578,-0.007629418279975653;
19443.0,0.25643837451934814,114.07355499267578,-0.07247927039861679;
19487.0,0.25904181599617004,114.07443237304688,0.061035141348838806;
19531.0,0.09112024307250977,114.0745620727539,-0.10299684852361679;
19576.0,0.18874907493591309,114.07526397705078,0.263214111328125;
19618.0,-0.11064600199460983,114.07402801513672,-0.3166199028491974;
19660.0,0.17963704466819763,114.07037353515625,-0.4768372178077698;
19704.0,-0.12105974555015564,114.07103729248047,0.08773799240589142;
19746.0,-0.022129200398921967,114.06864166259766,-0.4653931260108948;
19789.0,0.061180733144283295,114.06865692138672,0.07247919589281082;
19834.0,-0.02473263628780842,114.06909942626953,0.24795527756214142;
19878.0,0.022129200398921967,114.07012939453125,0.3089904487133026;
19922.0,-0.12236146628856659,114.07099151611328,0.09536740183830261;
19967.0,-0.17443017661571503,114.06938171386719,-0.14495855569839478;
20010.0,-0.21348170936107635,114.06793212890625,-0.21362310647964478;
20055.0,0.04556012153625488,114.06480407714844,-0.24795538187026978;
20097.0,-0.12887005507946014,114.06436157226562,-0.2937317490577698;
20140.0,-0.11975803226232529,114.0645523071289,0.11444087326526642;
20188.0,0.09893054515123367,114.06122589111328,-0.5340576767921448;
20232.0,0.02993950806558132,114.06246948242188,0.4501342475414276;
20277.0,-0.06508588790893555,114.06403350830078,0.06866455078125;
20325.0,-0.09372367709875107,114.05994415283203,-0.5455017685890198;
20371.0,-0.14449065923690796,114.0582504272461,-0.2746582627296448;
20419.0,-0.005206870846450329,114.05967712402344,0.05340573191642761;
20472.0,-0.2603435516357422,114.06043243408203,0.51116943359375;
20515.0,-0.1913525015115738,114.06267547607422,0.32806396484375;
20559.0,-0.09762883186340332,114.0599594116211,-0.4119873344898224;
20603.0,-0.0637841671705246,114.05755615234375,-0.4463196098804474;
20647.0,0.25123152136802673,114.05672454833984,-0.007629423402249813;
20690.0,-0.2577401101589203,114.05864715576172,0.3204345703125;
20735.0,-0.04295668378472328,114.05690002441406,-0.2021789848804474;
20779.0,-0.11715459078550339,114.05731964111328,0.2899169921875;
20823.0,0.24862807989120483,114.05647277832031,-0.1869201958179474;
20867.0,0.14709410071372986,114.05924987792969,0.370025634765625;
20911.0,-0.023430919274687767,114.0614013671875,0.40435791015625;
20955.0,-0.1275683343410492,114.06294250488281,0.244140625;
20999.0,-0.2147834151983261,114.06645965576172,0.41961669921875;
21042.0,-0.20567139983177185,114.0667495727539,-0.0724792554974556;
21088.0,0.18224048614501953,114.06485748291016,-0.3318786919116974;
21133.0,0.09502539038658142,114.06552124023438,0.1869201511144638;
21178.0,0.17963704466819763,114.06611633300781,0.1068115085363388;
21223.0,0.07549962401390076,114.06776428222656,0.164031982421875;
21267.0,0.11845631152391434,114.069091796875,0.1983642578125;
21311.0,-0.2603435516357422,114.07044982910156,0.164031982421875;
21357.0,0.1562061309814453,114.06930541992188,-0.5264282822608948;
21402.0,-0.11455115675926208,114.0658187866211,-0.5073547959327698;
21446.0,0.10934428870677948,114.06734466552734,0.3890990912914276;
21493.0,0.12105974555015564,114.07172393798828,0.682830810546875;
nan,nan,nan,nan;
21543.0,-0.18484391272068024,114.07484436035156,0.3662109375;
21586.0,0.10023226588964462,114.07431030273438,-0.2441406399011612;
21632.0,0.1939559429883957,114.0743637084961,0.022888166829943657;
21677.0,-0.09632711112499237,114.07423400878906,0.1144409105181694;
21722.0,0.23430918157100677,114.07447814941406,-0.3395080864429474;
21765.0,-0.11585287749767303,114.07548522949219,0.217437744140625;
21810.0,0.22910231351852417,114.07966613769531,0.823974609375;
21855.0,0.006508588790893555,114.08137512207031,0.18310546875;
21898.0,-0.1353786438703537,114.0805435180664,-0.3089905083179474;
21943.0,0.13928379118442535,114.0796890258789,0.030517522245645523;
21987.0,-0.15490441024303436,114.07588958740234,-0.7629395127296448;
22031.0,-0.23430918157100677,114.07067108154297,-0.8506775498390198;
22074.0,0.22910231351852417,114.06791687011719,-0.5722046494483948;
22119.0,0.08721508830785751,114.06897735595703,-0.21743778884410858;
22162.0,-0.05206871032714844,114.06623840332031,-0.3356934189796448;
22207.0,-0.2017662525177002,114.06227111816406,-0.4882813096046448;
22251.0,0.22129200398921967,114.06192779541016,-0.10681158304214478;
22296.0,-0.07029275596141815,114.06188201904297,-0.015258844941854477;
22340.0,0.19005078077316284,114.0606460571289,-0.19454962015151978;
22384.0,0.13407692313194275,114.06185150146484,0.2098083198070526;
22427.0,-0.007810306269675493,114.06114196777344,-0.011444099247455597;
22471.0,-0.0768013447523117,114.0587387084961,-0.42724609375;
22515.0,0.09632711112499237,114.0574951171875,-0.232696533203125;
22559.0,-0.10413742065429688,114.06190490722656,0.7858276963233948;
22602.0,0.03254294395446777,114.06488800048828,0.4501343369483948;
22647.0,-0.1965593695640564,114.06302642822266,-0.2441405951976776;
22693.0,0.058577295392751694,114.06194305419922,-0.1831054389476776;
22738.0,0.11975803226232529,114.06171417236328,-0.1106262356042862;
22783.0,-0.022129200398921967,114.063720703125,0.5569458603858948;
nan,nan,nan,nan;
22832.0,0.17703360319137573,114.06393432617188,-0.07247920334339142;
22880.0,0.16531814634799957,114.06676483154297,0.7057190537452698;
22928.0,0.022129200398921967,114.06987762451172,0.2517700791358948;
22971.0,0.2525332272052765,114.0695571899414,0.2708435654640198;
23016.0,-0.08591336756944656,114.07283782958984,0.4997254014015198;
23059.0,-0.1861456334590912,114.07235717773438,-0.3051757514476776;
23104.0,-0.23821434378623962,114.07230377197266,-0.0953674390912056;
23147.0,-0.20306795835494995,114.07258605957031,0.152587890625;
23191.0,0.22780059278011322,114.0739517211914,0.19073486328125;
23235.0,-0.1379820704460144,114.0757064819336,0.415802001953125;
23278.0,-0.22519716620445251,114.07884216308594,0.4119873046875;
23323.0,-0.0013017177116125822,114.07894897460938,0.034332275390625;
23368.0,0.23821434378623962,114.07589721679688,-0.5340576767921448;
23413.0,-0.1405855119228363,114.07707977294922,0.3280639350414276;
23458.0,0.058577295392751694,114.07656860351562,-0.019073529168963432;
23503.0,-0.048163555562496185,114.07837677001953,0.2098083198070526;
23547.0,0.11324944347143173,114.07843780517578,0.1869201362133026;
23592.0,-0.10153397917747498,114.08056640625,0.3395080268383026;
23635.0,-0.20306795835494995,114.08072662353516,-0.2670288383960724;
23680.0,-0.24081777036190033,114.0792007446289,-0.1983642876148224;
23727.0,0.11585287749767303,114.07874298095703,-0.2517700493335724;
23771.0,-0.18744735419750214,114.0810317993164,0.5950927734375;
23816.0,-0.06768932193517685,114.07866668701172,-0.6103516221046448;
23859.0,-0.17703360319137573,114.07735443115234,-0.19836431741714478;
23904.0,0.0026034354232251644,114.07845306396484,0.4119872748851776;
23946.0,0.14969754219055176,114.07994079589844,0.1525878608226776;
23990.0,0.16792158782482147,114.08052062988281,-0.14114384353160858;
24035.0,0.01431889459490776,114.07830047607422,-0.2632141709327698;
24080.0,-0.22519716620445251,114.07701110839844,-0.09536749124526978;
