%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,29/04/2021
%Start time:,15:31:52

%timestep (8Hz),voltage,position,velocity
%[#],[V],[turns],[turns/s]
16045.0,0.25,-0.14777781069278717,3.471374750137329;
16089.0,0.25,-0.12354542315006256,4.398346424102783;
16131.0,0.25,-0.0998385101556778,4.512787342071533;
16176.0,0.25,-0.07439352571964264,4.520416736602783;
16219.0,0.25,-0.05020405352115631,4.501343250274658;
16261.0,0.25,-0.02665640413761139,4.486084461212158;
16305.0,0.25,-0.0019347815541550517,4.501343250274658;
16347.0,0.25,0.021831737831234932,4.528046131134033;
16390.0,0.25,0.04632066562771797,4.558563709259033;
16434.0,0.25,0.07145761698484421,4.570007801055908;
16476.0,0.25,0.09542535990476608,4.558563709259033;
16520.0,0.25,0.1202542707324028,4.512787342071533;
16563.0,0.25,0.14441514015197754,4.493713855743408;
16606.0,0.25,0.16850781440734863,4.489899158477783;
16650.0,0.25,0.19322705268859863,4.493713855743408;
16694.0,0.25,0.21820425987243652,4.543304920196533;
16736.0,0.25,0.2421257495880127,4.558563709259033;
16779.0,0.25,0.2665402889251709,4.531860828399658;
16824.0,0.25,0.29201197624206543,4.524231433868408;
16867.0,0.25,0.3162105083465576,4.501343250274658;
16911.0,0.25,0.3410022258758545,4.512787342071533;
16955.0,0.25,0.36582207679748535,4.520416736602783;
16997.0,0.25,0.38965535163879395,4.539490222930908;
17040.0,0.25,0.41402649879455566,4.535675525665283;
17083.0,0.25,0.43828654289245605,4.505157947540283;
17126.0,0.25,0.4624011516571045,4.486084461212158;
17169.0,0.25,0.4864490032196045,4.474640369415283;
17212.0,0.25,0.510603666305542,4.497528553009033;
17254.0,0.25,0.5342891216278076,4.516602039337158;
17298.0,0.25,0.5592477321624756,4.539490222930908;
17340.0,0.25,0.5830972194671631,4.547119617462158;
17385.0,0.25,0.6085140705108643,4.508972644805908;
17428.0,0.25,0.6326930522918701,4.497528553009033;
17470.0,0.25,0.6561729907989502,4.470825672149658;
17514.0,0.25,0.680861234664917,4.489899158477783;
17557.0,0.25,0.7051279544830322,4.524231433868408;
17601.0,0.25,0.7301285266876221,4.547119617462158;
17643.0,0.25,0.7540490627288818,4.558563709259033;
17685.0,0.25,0.7778275012969971,4.528046131134033;
17728.0,0.25,0.8020989894866943,4.512787342071533;
17772.0,0.25,0.8268454074859619,4.497528553009033;
17816.0,0.25,0.851691484451294,4.512787342071533;
17860.0,0.25,0.8766319751739502,4.543304920196533;
17904.0,0.25,0.9016644954681396,4.550934314727783;
17947.0,0.25,0.9260962009429932,4.543304920196533;
17990.0,0.25,0.9503538608551025,4.512787342071533;
18033.0,0.25,0.9745180606842041,4.493713855743408;
18076.0,0.25,0.9986913204193115,4.497528553009033;
18118.0,0.25,1.0224530696868896,4.524231433868408;
18163.0,0.25,1.0480473041534424,4.550934314727783;
18206.0,0.25,1.0725786685943604,4.562378406524658;
18250.0,0.25,1.0976383686065674,4.550934314727783;
18294.0,0.25,1.1224768161773682,4.516602039337158;
18339.0,0.25,1.1477577686309814,4.489899158477783;
18385.0,0.25,1.173607587814331,4.501343250274658;
18433.0,0.25,1.2006871700286865,4.524231433868408;
18476.0,0.25,1.2251474857330322,4.547119617462158;
18518.0,0.25,1.2491071224212646,4.562378406524658;
18561.0,0.25,1.2734835147857666,4.528046131134033;
18604.0,0.25,1.2977921962738037,4.512787342071533;
18646.0,0.25,1.3214385509490967,4.501343250274658;
18691.0,0.25,1.3468005657196045,4.508972644805908;
18734.0,0.25,1.3710920810699463,4.531860828399658;
18777.0,0.25,1.3954823017120361,4.539490222930908;
18821.0,0.25,1.4204375743865967,4.535675525665283;
18864.0,0.25,1.444629430770874,4.493713855743408;
18907.0,0.25,1.4687378406524658,4.478455066680908;
18950.0,0.25,1.4927818775177002,4.474640369415283;
18993.0,0.25,1.5169408321380615,4.497528553009033;
19036.0,0.25,1.5412180423736572,4.524231433868408;
19079.0,0.25,1.5656464099884033,4.543304920196533;
19122.0,0.25,1.5900886058807373,4.547119617462158;
19164.0,0.25,1.6137702465057373,4.508972644805908;
19206.0,0.25,1.637373685836792,4.489899158477783;
19248.0,0.25,1.6608998775482178,4.482269763946533;
19292.0,0.25,1.685598611831665,4.489899158477783;
19334.0,0.25,1.7093112468719482,4.524231433868408;
19377.0,0.25,1.7337429523468018,4.543304920196533;
19419.0,0.25,1.757660150527954,4.550934314727783;
19461.0,0.25,1.7814404964447021,4.531860828399658;
19504.0,0.25,1.8056771755218506,4.508972644805908;
19547.0,0.25,1.8298842906951904,4.505157947540283;
19592.0,0.25,1.8552677631378174,4.508972644805908;
19635.0,0.25,1.8796494007110596,4.539490222930908;
19678.0,0.25,1.9041097164154053,4.550934314727783;
19721.0,0.25,1.9285132884979248,4.535675525665283;
19763.0,0.25,1.9522101879119873,4.512787342071533;
19805.0,0.25,1.9758203029632568,4.493713855743408;
19848.0,0.25,2.000006914138794,4.501343250274658;
19891.0,0.25,2.0242974758148193,4.516602039337158;
19946.0,0.25,2.0556118488311768,4.558563709259033;
nan,nan,nan,nan;
20003.0,0.25,2.0881259441375732,4.562378406524658;
20054.0,0.25,2.1169703006744385,4.520416736602783;
20098.0,0.25,2.141716241836548,4.497528553009033;
20140.0,0.25,2.1653048992156982,4.497528553009033;
20184.0,0.25,2.1900999546051025,4.508972644805908;
20227.0,0.25,2.2145097255706787,4.550934314727783;
20269.0,0.25,2.238433599472046,4.558563709259033;
20313.0,0.25,2.2634847164154053,4.539490222930908;
20356.0,0.25,2.2878530025482178,4.528046131134033;
20398.0,0.25,2.3115131855010986,4.505157947540283;
20441.0,0.25,2.3357245922088623,4.508972644805908;
20486.0,0.25,2.361104726791382,4.512787342071533;
20529.0,0.25,2.385509729385376,4.539490222930908;
20571.0,0.25,2.4093148708343506,4.531860828399658;
20614.0,0.25,2.4336483478546143,4.520416736602783;
20657.0,0.25,2.457815408706665,4.497528553009033;
20706.0,0.25,2.4852278232574463,4.478455066680908;
20754.0,0.25,2.512190580368042,4.497528553009033;
20798.0,0.25,2.5370428562164307,4.520416736602783;
20842.0,0.25,2.5620315074920654,4.543304920196533;
20884.0,0.25,2.5859053134918213,4.550934314727783;
20926.0,0.25,2.6096127033233643,4.508972644805908;
20969.0,0.25,2.633781671524048,4.493713855743408;
21011.0,0.25,2.657292604446411,4.478455066680908;
21053.0,0.25,2.6808764934539795,4.493713855743408;
21096.0,0.25,2.7051007747650146,4.516602039337158;
21139.0,0.25,2.7295291423797607,4.543304920196533;
21181.0,0.25,2.75345778465271,4.554749011993408;
21224.0,0.25,2.7778093814849854,4.528046131134033;
21271.0,0.25,2.804328203201294,4.508972644805908;
21325.0,0.25,2.8347084522247314,4.508972644805908;
21379.0,0.25,2.865191698074341,4.520416736602783;
21424.0,0.25,2.890791177749634,4.550934314727783;
21468.0,0.25,2.9158027172088623,4.547119617462158;
21515.0,0.25,2.9424097537994385,4.520416736602783;
21557.0,0.25,2.9660608768463135,4.501343250274658;
21602.0,0.25,2.991319417953491,4.493713855743408;
21646.0,0.25,3.01615834236145,4.520416736602783;
21690.0,0.25,3.0411083698272705,4.543304920196533;
21733.0,0.25,3.0656192302703857,4.558563709259033;
21777.0,0.25,3.090705633163452,4.558563709259033;
21820.0,0.25,3.1150715351104736,4.531860828399658;
21875.0,0.25,3.145995855331421,4.489899158477783;
21927.0,0.25,3.1752331256866455,4.508972644805908;
21972.0,0.25,3.2006261348724365,4.528046131134033;
22019.0,0.25,3.227379560470581,4.558563709259033;
22067.0,0.25,3.254777669906616,4.566193103790283;
22112.0,0.25,3.2803080081939697,4.539490222930908;
22155.0,0.25,3.3045732975006104,4.508972644805908;
22197.0,0.25,3.328218698501587,4.501343250274658;
22241.0,0.25,3.353012800216675,4.501343250274658;
22285.0,0.25,3.377915620803833,4.528046131134033;
22327.0,0.25,3.4017345905303955,4.539490222930908;
22370.0,0.25,3.4261138439178467,4.531860828399658;
22412.0,0.25,3.449721574783325,4.497528553009033;
22454.0,0.25,3.473245859146118,4.474640369415283;
22497.0,0.25,3.4973199367523193,4.486084461212158;
22539.0,0.25,3.520951509475708,4.501343250274658;
22582.0,0.25,3.5452682971954346,4.524231433868408;
22626.0,0.25,3.5702755451202393,4.547119617462158;
22671.0,0.25,3.5958282947540283,4.535675525665283;
22715.0,0.25,3.6205990314483643,4.501343250274658;
22758.0,0.25,3.6447203159332275,4.486084461212158;
22801.0,0.25,3.668806791305542,4.489899158477783;
22843.0,0.25,3.692410707473755,4.497528553009033;
22885.0,0.25,3.7162277698516846,4.539490222930908;
22928.0,0.25,3.740685224533081,4.550934314727783;
22971.0,0.25,3.7651374340057373,4.539490222930908;
23013.0,0.25,3.788884401321411,4.524231433868408;
23056.0,0.25,3.813103437423706,4.505157947540283;
23101.0,0.25,3.8384501934051514,4.508972644805908;
23145.0,0.25,3.8633153438568115,4.524231433868408;
23187.0,0.25,3.887214422225952,4.550934314727783;
23230.0,0.25,3.9116666316986084,4.547119617462158;
23273.0,0.25,3.9360511302948,4.528046131134033;
23315.0,0.25,3.9597127437591553,4.505157947540283;
23358.0,0.25,3.983848810195923,4.489899158477783;
23401.0,0.25,4.0080885887146,4.516602039337158;
23443.0,0.25,4.03183650970459,4.531860828399658;
23485.0,0.25,4.055765628814697,4.558563709259033;
23528.0,0.25,4.080287456512451,4.558563709259033;
23571.0,0.25,4.10469913482666,4.528046131134033;
23615.0,0.25,4.129509925842285,4.505157947540283;
23657.0,0.25,4.153101921081543,4.493713855743408;
23699.0,0.25,4.176733016967773,4.505157947540283;
23741.0,0.25,4.200457572937012,4.528046131134033;
23784.0,0.25,4.224970817565918,4.558563709259033;
23826.0,0.25,4.248936176300049,4.562378406524658;
nan,nan,nan,nan;
23874.0,0.25,4.276197910308838,4.543304920196533;
23916.0,0.25,4.299922943115234,4.512787342071533;
23962.0,0.25,4.325799465179443,4.501343250274658;
24007.0,0.25,4.35117244720459,4.508972644805908;
24051.0,0.25,4.376065731048584,4.528046131134033;
24096.0,0.25,4.401610374450684,4.539490222930908;
24141.0,0.25,4.427089214324951,4.524231433868408;
24186.0,0.25,4.452415943145752,4.501343250274658;
24231.0,0.25,4.477618217468262,4.478455066680908;
24275.0,0.25,4.502254009246826,4.486084461212158;
24318.0,0.25,4.526464939117432,4.505157947540283;
24361.0,0.25,4.550839424133301,4.535675525665283;
24403.0,0.25,4.574698448181152,4.543304920196533;
24446.0,0.25,4.599092483520508,4.528046131134033;
24490.0,0.25,4.623868465423584,4.505157947540283;
24532.0,0.25,4.647418022155762,4.482269763946533;
24574.0,0.25,4.670957565307617,4.489899158477783;
24617.0,0.25,4.6951069831848145,4.497528553009033;
24659.0,0.25,4.718925476074219,4.539490222930908;
