%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,29/04/2021
%Start time:,15:33:22

%timestep (8Hz),voltage,position,velocity
%[#],[V],[turns],[turns/s]
11503.0,0.0,114.0623779296875,0.0;
11548.0,0.0,114.0623779296875,0.0;
11595.0,0.0,114.0623779296875,0.0;
11640.0,0.0,114.0623779296875,0.0;
11687.0,0.0,114.0623779296875,0.0;
11734.0,0.0,114.0623779296875,0.0;
11779.0,0.0,114.0623779296875,0.0;
11827.0,0.0,114.0623779296875,0.0;
11872.0,0.0,114.0623779296875,0.0;
11918.0,0.0,114.0623779296875,0.0;
11960.0,0.0,114.0623779296875,0.0;
11997.0,0.0,114.0623779296875,0.0;
12037.0,0.0,114.0623779296875,0.0;
12077.0,0.0,114.0623779296875,0.0;
12117.0,0.0,114.0623779296875,0.0;
12155.0,0.0,114.0623779296875,0.0;
12196.0,0.0,114.0623779296875,0.0;
12235.0,0.0,114.0623779296875,0.0;
12275.0,0.0,114.0623779296875,0.0;
12312.0,0.0,114.0623779296875,0.0;
12359.0,0.0,114.0623779296875,0.0;
12406.0,0.0,114.0623779296875,0.0;
12450.0,0.0,114.0623779296875,0.0;
12491.0,0.0,114.0623779296875,0.0;
12528.0,0.0,114.0623779296875,0.0;
12570.0,0.0,114.0623779296875,0.0;
12617.0,0.0,114.0623779296875,0.0;
12663.0,0.0,114.0623779296875,0.0;
12712.0,0.0,114.0623779296875,0.0;
12763.0,0.0,114.0623779296875,0.0;
12815.0,0.0,114.0623779296875,0.0;
12867.0,0.0,114.0623779296875,0.0;
12917.0,0.0,114.0623779296875,0.0;
12965.0,0.0,114.0623779296875,0.0;
13011.0,0.0,114.0623779296875,0.0;
13055.0,0.0,114.0623779296875,0.0;
13103.0,0.0,114.0623779296875,0.0;
13159.0,0.0,114.0623779296875,0.0;
13215.0,0.0,114.0623779296875,0.0;
13268.0,0.0,114.0623779296875,0.0;
13318.0,0.0,114.0623779296875,0.0;
13373.0,0.0,114.0623779296875,0.0;
13432.0,0.0,114.0623779296875,0.0;
13487.0,0.0,114.0623779296875,0.0;
13544.0,0.0,114.0623779296875,0.0;
13596.0,0.0,114.0623779296875,0.0;
13647.0,0.0,114.0623779296875,0.0;
13695.0,0.0,114.0623779296875,0.0;
13745.0,0.0,114.0623779296875,0.0;
13789.0,0.0,114.0623779296875,0.0;
13832.0,0.0,114.0623779296875,0.0;
13869.0,0.0,114.0623779296875,0.0;
13911.0,0.0,114.0623779296875,0.0;
13949.0,0.0,114.0623779296875,0.0;
13986.0,0.0,114.0623779296875,0.0;
14024.0,0.0,114.0623779296875,0.0;
14064.0,0.0,114.0623779296875,0.0;
14101.0,0.0,114.0623779296875,0.0;
14141.0,0.0,114.0623779296875,0.0;
14184.0,0.0,114.0623779296875,0.0;
14221.0,0.0,114.0623779296875,0.0;
14260.0,0.0,114.0623779296875,0.0;
14303.0,0.0,114.0623779296875,0.0;
14345.0,0.0,114.0623779296875,0.0;
14395.0,0.0,114.0623779296875,0.0;
14447.0,0.0,114.0623779296875,0.0;
14497.0,0.0,114.0623779296875,0.0;
14538.0,0.0,114.0623779296875,0.0;
14577.0,0.0,114.0623779296875,0.0;
14616.0,0.0,114.0623779296875,0.0;
14659.0,0.0,114.0623779296875,0.0;
14707.0,0.0,114.0623779296875,0.0;
14758.0,0.0,114.0623779296875,0.0;
14811.0,0.0,114.0623779296875,0.0;
14863.0,0.0,114.0623779296875,0.0;
14912.0,0.0,114.0623779296875,0.0;
14963.0,0.0,114.0623779296875,0.0;
15014.0,0.0,114.0623779296875,0.0;
15062.0,0.0,114.0623779296875,0.0;
15114.0,0.0,114.0623779296875,0.0;
15163.0,0.0,114.0623779296875,0.0;
15214.0,0.0,114.0623779296875,0.0;
15267.0,0.0,114.0623779296875,0.0;
15318.0,0.0,114.0623779296875,0.0;
15376.0,0.0,114.0623779296875,0.0;
15432.0,0.0,114.0623779296875,0.0;
15481.0,0.0,114.0623779296875,0.0;
15531.0,0.0,114.0623779296875,0.0;
15580.0,0.0,114.0623779296875,0.0;
15628.0,0.0,114.0623779296875,0.0;
15679.0,0.0,114.0623779296875,0.0;
15726.0,0.0,114.0623779296875,0.0;
15771.0,0.0,114.0623779296875,0.0;
15817.0,0.0,114.0623779296875,0.0;
15863.0,0.0,114.0623779296875,0.0;
15910.0,0.0,114.0623779296875,0.0;
15955.0,0.0,114.0623779296875,0.0;
16001.0,0.0,114.06245422363281,0.0343322791159153;
16047.0,0.0,114.06739807128906,0.40817272663116455;
16088.0,0.0,114.06729125976562,-0.007629394996911287;
16125.0,0.0,114.06710815429688,-0.0343322791159153;
16163.0,0.0,114.06697845458984,-0.0305175818502903;
16205.0,0.0,114.06688690185547,-0.0228881873190403;
16243.0,0.0,114.06681823730469,-0.015258792787790298;
16280.0,0.0,114.06676483154297,-0.0076293982565402985;
16320.0,0.0,114.06670379638672,-0.011444095522165298;
16357.0,0.0,114.0666732788086,-0.0076293982565402985;
16395.0,0.0,114.06664276123047,-0.0076293982565402985;
16433.0,0.0,114.06661224365234,-0.0076293982565402985;
16472.0,0.0,114.06661224365234,0.0;
16509.0,0.0,114.06658172607422,-0.0038146974984556437;
16547.0,0.0,114.06658172607422,-0.0038146974984556437;
16593.0,0.0,114.06658172607422,0.0;
16639.0,0.0,114.06658172607422,0.0;
16689.0,0.0,114.06658172607422,0.0;
16736.0,0.0,114.06658172607422,0.0;
16785.0,0.0,114.06658172607422,0.0;
16831.0,0.0,114.06658172607422,0.0;
16879.0,0.0,114.06658172607422,0.0;
16926.0,0.0,114.0665512084961,-0.0038146974984556437;
16966.0,0.0,114.0665512084961,-0.0038146974984556437;
17003.0,0.0,114.0665512084961,0.0;
17040.0,0.0,114.0665512084961,0.0;
17083.0,0.0,114.0665512084961,0.0;
17126.0,0.0,114.0665512084961,0.0;
17171.0,0.0,114.0665512084961,0.0;
17220.0,0.0,114.0665512084961,0.0;
17265.0,0.0,114.0665512084961,0.0;
17305.0,0.0,114.0665512084961,0.0;
17341.0,0.0,114.0665512084961,0.0;
17379.0,0.0,114.0665512084961,0.0;
17427.0,0.0,114.0665512084961,0.0;
17473.0,0.0,114.0665512084961,0.0;
17515.0,0.0,114.0665512084961,0.0;
17558.0,0.0,114.0665512084961,0.0;
17604.0,0.0,114.0665512084961,0.0;
17652.0,0.0,114.0665512084961,0.0;
17699.0,0.0,114.0665512084961,0.0;
17744.0,0.0,114.0665512084961,0.0;
17781.0,0.0,114.0665512084961,0.0;
17819.0,0.0,114.0665512084961,0.0;
17856.0,0.0,114.0665512084961,0.0;
17894.0,0.0,114.0665512084961,0.0;
17933.0,0.0,114.0665512084961,0.0;
17971.0,0.0,114.0665512084961,0.0;
18008.0,0.0,114.0665512084961,0.0;
18048.0,0.0,114.0665512084961,0.0;
18085.0,0.0,114.0665512084961,0.0;
18123.0,0.0,114.0665512084961,0.0;
18160.0,0.0,114.0665512084961,0.0;
18203.0,0.0,114.0665512084961,0.0;
18240.0,0.0,114.0665512084961,0.0;
18277.0,0.0,114.0665512084961,0.0;
18315.0,0.0,114.0665512084961,0.0;
18352.0,0.0,114.0665512084961,0.0;
18389.0,0.0,114.0665512084961,0.0;
18427.0,0.0,114.0665512084961,0.0;
18464.0,0.0,114.0665512084961,0.0;
18501.0,0.0,114.0665512084961,0.0;
18539.0,0.0,114.0665512084961,0.0;
18578.0,0.0,114.0665512084961,0.0;
18616.0,0.0,114.0665512084961,0.0;
18653.0,0.0,114.0665512084961,0.0;
18691.0,0.0,114.0665512084961,0.0;
18728.0,0.0,114.0665512084961,0.0;
18768.0,0.0,114.0665512084961,0.0;
18808.0,0.0,114.0665512084961,0.0;
18848.0,0.0,114.0665512084961,0.0;
18885.0,0.0,114.0665512084961,0.0;
18923.0,0.0,114.0665512084961,0.0;
18960.0,0.0,114.0665512084961,0.0;
19000.0,0.0,114.0665512084961,0.0;
19037.0,0.0,114.0665512084961,0.0;
19075.0,0.0,114.0665512084961,0.0;
19112.0,0.0,114.0665512084961,0.0;
19152.0,0.0,114.0665512084961,0.0;
19190.0,0.0,114.0665512084961,0.0;
19227.0,0.0,114.0665512084961,0.0;
19267.0,0.0,114.0665512084961,0.0;
19305.0,0.0,114.0665512084961,0.0;
19355.0,0.0,114.0665512084961,0.0;
nan,nan,nan,nan;
19407.0,0.0,114.0665512084961,0.0;
19454.0,0.0,114.0665512084961,0.0;
19502.0,0.0,114.0665512084961,0.0;
19547.0,0.0,114.0665512084961,0.0;
19595.0,0.0,114.0665512084961,0.0;
19641.0,0.0,114.0665512084961,0.0;
19680.0,0.0,114.0665512084961,0.0;
19727.0,0.0,114.0665512084961,0.0;
19774.0,0.0,114.0665512084961,0.0;
19825.0,0.0,114.0665512084961,0.0;
19871.0,0.0,114.0665512084961,0.0;
19920.0,0.0,114.0665512084961,0.0;
19967.0,0.0,114.0665512084961,0.0;
20014.0,0.0,114.0665512084961,0.0;
20059.0,0.0,114.0665512084961,0.0;
20105.0,0.0,114.0665512084961,0.0;
20150.0,0.0,114.0665512084961,0.0;
20198.0,0.0,114.0665512084961,0.0;
20246.0,0.0,114.0665512084961,0.0;
20294.0,0.0,114.0665512084961,0.0;
20343.0,0.0,114.0665512084961,0.0;
20396.0,0.0,114.0665512084961,0.0;
20443.0,0.0,114.0665512084961,0.0;
20489.0,0.0,114.0665512084961,0.0;
20534.0,0.0,114.0665512084961,0.0;
20579.0,0.0,114.0665512084961,0.0;
20625.0,0.0,114.0665512084961,0.0;
20666.0,0.0,114.0665512084961,0.0;
20707.0,0.0,114.0665512084961,0.0;
20747.0,0.0,114.0665512084961,0.0;
20787.0,0.0,114.0665512084961,0.0;
20827.0,0.0,114.0665512084961,0.0;
20867.0,0.0,114.0665512084961,0.0;
20907.0,0.0,114.0665512084961,0.0;
20947.0,0.0,114.0665512084961,0.0;
20987.0,0.0,114.0665512084961,0.0;
21027.0,0.0,114.0665512084961,0.0;
21068.0,0.0,114.0665512084961,0.0;
21107.0,0.0,114.0665512084961,0.0;
21151.0,0.0,114.0665512084961,0.0;
21196.0,0.0,114.0665512084961,0.0;
21240.0,0.0,114.0665512084961,0.0;
21284.0,0.0,114.0665512084961,0.0;
21331.0,0.0,114.0665512084961,0.0;
21375.0,0.0,114.0665512084961,0.0;
21416.0,0.0,114.0665512084961,0.0;
21460.0,0.0,114.0665512084961,0.0;
21508.0,0.0,114.0665512084961,0.0;
21553.0,0.0,114.0665512084961,0.0;
21601.0,0.0,114.0665512084961,0.0;
21647.0,0.0,114.0665512084961,0.0;
21691.0,0.0,114.0665512084961,0.0;
21733.0,0.0,114.0665512084961,0.0;
21774.0,0.0,114.0665512084961,0.0;
21816.0,0.0,114.0665512084961,0.0;
21859.0,0.0,114.0665512084961,0.0;
21900.0,0.0,114.0665512084961,0.0;
21942.0,0.0,114.0665512084961,0.0;
21985.0,0.0,114.0665512084961,0.0;
22027.0,0.0,114.0665512084961,0.0;
22071.0,0.0,114.0665512084961,0.0;
22114.0,0.0,114.0665512084961,0.0;
22156.0,0.0,114.0665512084961,0.0;
22198.0,0.0,114.0665512084961,0.0;
22241.0,0.0,114.0665512084961,0.0;
22283.0,0.0,114.0665512084961,0.0;
22327.0,0.0,114.0665512084961,0.0;
22370.0,0.0,114.0665512084961,0.0;
22412.0,0.0,114.0665512084961,0.0;
22456.0,0.0,114.0665512084961,0.0;
22499.0,0.0,114.0665512084961,0.0;
22541.0,0.0,114.0665512084961,0.0;
22583.0,0.0,114.0665512084961,0.0;
22626.0,0.0,114.0665512084961,0.0;
22668.0,0.0,114.0665512084961,0.0;
22710.0,0.0,114.0665512084961,0.0;
22761.0,0.0,114.0665512084961,0.0;
22803.0,0.0,114.0665512084961,0.0;
22846.0,0.0,114.0665512084961,0.0;
22889.0,0.0,114.0665512084961,0.0;
22936.0,0.0,114.0665512084961,0.0;
22979.0,0.0,114.0665512084961,0.0;
23023.0,0.0,114.0665512084961,0.0;
23068.0,0.0,114.0665512084961,0.0;
23115.0,0.0,114.0665512084961,0.0;
23166.0,0.0,114.0665512084961,0.0;
23213.0,0.0,114.0665512084961,0.0;
23257.0,0.0,114.0665512084961,0.0;
23300.0,0.0,114.0665512084961,0.0;
23344.0,0.0,114.0665512084961,0.0;
23390.0,0.0,114.0665512084961,0.0;
23433.0,0.0,114.0665512084961,0.0;
23476.0,0.0,114.0665512084961,0.0;
23527.0,0.0,114.0665512084961,0.0;
23585.0,0.0,114.0665512084961,0.0;
23635.0,0.0,114.0665512084961,0.0;
23683.0,0.0,114.0665512084961,0.0;
23729.0,0.0,114.0665512084961,0.0;
23778.0,0.0,114.0665512084961,0.0;
23822.0,0.0,114.0665512084961,0.0;
23865.0,0.0,114.0665512084961,0.0;
23910.0,0.0,114.0665512084961,0.0;
23955.0,0.0,114.0665512084961,0.0;
24001.0,0.0,114.0665512084961,0.0;
24049.0,0.0,114.0665512084961,0.0;
24101.0,0.0,114.0665512084961,0.0;
24145.0,0.0,114.0665512084961,0.0;
24188.0,0.0,114.0665512084961,0.0;
24230.0,0.0,114.0665512084961,0.0;
24273.0,0.0,114.0665512084961,0.0;
24315.0,0.0,114.0665512084961,0.0;
24357.0,0.0,114.0665512084961,0.0;
24401.0,0.0,114.0665512084961,0.0;
24443.0,0.0,114.0665512084961,0.0;
24485.0,0.0,114.0665512084961,0.0;
24530.0,0.0,114.0665512084961,0.0;
24574.0,0.0,114.0665512084961,0.0;
24617.0,0.0,114.0665512084961,0.0;
24660.0,0.0,114.0665512084961,0.0;
24702.0,0.0,114.0665512084961,0.0;
24745.0,0.0,114.0665512084961,0.0;
24788.0,0.0,114.0665512084961,0.0;
24829.0,0.0,114.0665512084961,0.0;
24873.0,0.0,114.0665512084961,0.0;
24917.0,0.0,114.0665512084961,0.0;
24959.0,0.0,114.0665512084961,0.0;
25003.0,0.0,114.0665512084961,0.0;
25044.0,0.0,114.0665512084961,0.0;
25086.0,0.0,114.0665512084961,0.0;
25130.0,0.0,114.0665512084961,0.0;
25171.0,0.0,114.0665512084961,0.0;
25213.0,0.0,114.0665512084961,0.0;
25256.0,0.0,114.0665512084961,0.0;
25299.0,0.0,114.0665512084961,0.0;
25341.0,0.0,114.0665512084961,0.0;
25384.0,0.0,114.0665512084961,0.0;
25427.0,0.0,114.0665512084961,0.0;
25469.0,0.0,114.0665512084961,0.0;
25516.0,0.0,114.0665512084961,0.0;
25559.0,0.0,114.0665512084961,0.0;
25603.0,0.0,114.0665512084961,0.0;
25647.0,0.0,114.0665512084961,0.0;
25691.0,0.0,114.0665512084961,0.0;
25732.0,0.0,114.0665512084961,0.0;
25783.0,0.0,114.0665512084961,0.0;
25835.0,0.0,114.0665512084961,0.0;
25881.0,0.0,114.0665512084961,0.0;
25927.0,0.0,114.0665512084961,0.0;
25971.0,0.0,114.0665512084961,0.0;
26013.0,0.0,114.0665512084961,0.0;
26056.0,0.0,114.0665512084961,0.0;
26099.0,0.0,114.0665512084961,0.0;
26142.0,0.0,114.0665512084961,0.0;
nan,nan,nan,nan;
26191.0,0.0,114.0665512084961,0.0;
26235.0,0.0,114.0665512084961,0.0;
26278.0,0.0,114.0665512084961,0.0;
26321.0,0.0,114.0665512084961,0.0;
26364.0,0.0,114.0665512084961,0.0;
26406.0,0.0,114.0665512084961,0.0;
26451.0,0.0,114.0665512084961,0.0;
26493.0,0.0,114.0665512084961,0.0;
26535.0,0.0,114.0665512084961,0.0;
26580.0,0.0,114.0665512084961,0.0;
26622.0,0.0,114.0665512084961,0.0;
26666.0,0.0,114.0665512084961,0.0;
26708.0,0.0,114.0665512084961,0.0;
26750.0,0.0,114.0665512084961,0.0;
26794.0,0.0,114.0665512084961,0.0;
26836.0,0.0,114.0665512084961,0.0;
26878.0,0.0,114.0665512084961,0.0;
26921.0,0.0,114.0665512084961,0.0;
26964.0,0.0,114.0665512084961,0.0;
27007.0,0.0,114.0665512084961,0.0;
27052.0,0.0,114.0665512084961,0.0;
27094.0,0.0,114.0665512084961,0.0;
27137.0,0.0,114.0665512084961,0.0;
27182.0,0.0,114.0665512084961,0.0;
27225.0,0.0,114.0665512084961,0.0;
27268.0,0.0,114.0665512084961,0.0;
27310.0,0.0,114.0665512084961,0.0;
27355.0,0.0,114.0665512084961,0.0;
27398.0,0.0,114.0665512084961,0.0;
27443.0,0.0,114.0665512084961,0.0;
27485.0,0.0,114.0665512084961,0.0;
27529.0,0.0,114.0665512084961,0.0;
27573.0,0.0,114.0665512084961,0.0;
27615.0,0.0,114.0665512084961,0.0;
27660.0,0.0,114.0665512084961,0.0;
27703.0,0.0,114.0665512084961,0.0;
